id,title,album,artist,year,duration,url
1,Jane Na Nazar Pehchane Jigar,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0101Commentary-Jane%20Na%20Nazar%20Pehchane%20Jigar.mp3
2,Afsana Likh Rahi Hoon,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0102Commentary-Afsana%20Likh%20Rahi%20Hoon.mp3
3,Pee Bin Soona Ji,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0103Commentary-Pee%20Bin%20Soona%20Ji.mp3
4,Bade Armanon Se,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0104Commentary-Bade%20Armanon%20Se.mp3
5,Ae Gham-E-Dil,Geetmala Ki Chhaon Mein Vol 01-05,Amitabh Bachchan,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0105Interview%20%28Amitabh%20Bachchan%29-Ae%20Gham-E-Dil.mp3
6,Akele Mein Woh Ghabrate,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0106Commentary-Akele%20Mein%20Woh%20Ghabrate.mp3
7,Tarari Tarari,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0107Commentary-Tarari%20Tarari.mp3
8,Maan Mera Ehsan Are Nadaan,Geetmala Ki Chhaon Mein Vol 01-05,Suraiya,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0108Interview%20%28Suraiya%29-Maan%20Mera%20Ehsan%20Are%20Nadaan.mp3
9,Piya Milan Ko Jana,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0109Commentary-Piya%20Milan%20Ko%20Jana.mp3
10,Tere Nainon Ne Chori Kiya,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0110Commentary-Tere%20Nainon%20Ne%20Chori%20Kiya.mp3
11,Jagmag Jagmag Karta,Geetmala Ki Chhaon Mein Vol 01-05,Kishore Kumar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0111Interview%20%28Kishore%20Kumar%29-Jagmag%20Jagmag%20Karta.mp3
12,Mere Bachpan Ke Saathi,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0112Commentary-Mere%20Bachpan%20Ke%20Saathi.mp3
13,Mohe Bhool Gaye Sanwariya,Geetmala Ki Chhaon Mein Vol 01-05,Meena Kumari,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0113Interview%20%28Meena%20Kumari%29-Mohe%20Bhool%20Gaye%20Sanwariya.mp3
14,Dil Me Sama Gaye Sajan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0114Commentary-Dil%20Me%20Sama%20Gaye%20Sajan.mp3
15,Yeh Kaun Aya,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0201Commentary-Yeh%20Kaun%20Aya.mp3
16,Bachpan Ke Din Bhula Na Dena,Geetmala Ki Chhaon Mein Vol 01-05,Tabassum,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0202Interview%20%28Tabassum%29-Bachpan%20Ke%20Din%20Bhula%20Na%20Dena.mp3
17,Hum Tum Yeh Bahar Dekho Rang Laya,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0203Commentary-Hum%20Tum%20Yeh%20Bahar%20Dekho%20Rang%20Laya.mp3
18,Na Jane Kidhar Aaj Meri Nao,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0204Commentary-Na%20Jane%20Kidhar%20Aaj%20Meri%20Nao.mp3
19,Main Ban Ki Chidiya Banke,Geetmala Ki Chhaon Mein Vol 01-05,Ashok Kumar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0205Interview%20%28Ashok%20Kumar%29-Main%20Ban%20Ki%20Chidiya%20Banke.mp3
20,Aayega Aanewala,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0206Commentary-Aayega%20Aanewala.mp3
21,Aa Mohabbat Ki Basti Basayenge Hum,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0207Commentary-Aa%20Mohabbat%20Ki%20Basti%20Basayenge%20Hum.mp3
22,Hariyala Sawan,Geetmala Ki Chhaon Mein Vol 01-05,Nirupa Roy,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0208Interview%20%28Nirupa%20Roy%29-Hariyala%20Sawan.mp3
23,Mere Piya Se Koi Ye,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0209Commentary-Mere%20Piya%20Se%20Koi%20Ye.mp3
24,Awaz De Kahan Hai,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0210Commentary-Awaz%20De%20Kahan%20Hai.mp3
25,Khayalon Mein Kisi Ke Is Tarah,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0211Commentary-Khayalon%20Mein%20Kisi%20Ke%20Is%20Tarah.mp3
26,Woh Hamse Chup Hain,Geetmala Ki Chhaon Mein Vol 01-05,C Ramachandra,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0212Interview%20%28C%20Ramachandra%29-Woh%20Hamse%20Chup%20Hain.mp3
27,Tu Ganga Ki Mauj,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0213Commentary-Tu%20Ganga%20Ki%20Mauj.mp3
28,Milke Bichhad Gai Ankhiyan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0301Commentary-Milke%20Bichhad%20Gai%20Ankhiyan.mp3
29,Interview (Pran)-Chanda Re Ja Re Ja Re,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0302Commentary-Interview%20%28Pran%29-Chanda%20Re%20Ja%20Re%20Ja%20Re.mp3
30,Jiya Beqarar Hai,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0303Commentary-Jiya%20Beqarar%20Hai.mp3
31,Haath Seene Pe Jo Rakh Do,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0304Commentary-Haath%20Seene%20Pe%20Jo%20Rakh%20Do.mp3
32,Interview (Mukesh)-Zinda Hoon Is Tarah,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0305Commentary-Interview%20%28Mukesh%29-Zinda%20Hoon%20Is%20Tarah.mp3
33,Sajan Ki Galiyan Chhod Chale,Geetmala Ki Chhaon Mein Vol 01-05,Shyama,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0306Interview%20%28Shyama%29-Sajan%20Ki%20Galiyan%20Chhod%20Chale.mp3
34,Seene Mein Sulagte Hai Armaan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0307Commentary-Seene%20Mein%20Sulagte%20Hai%20Armaan.mp3
35,Ankhiyan Milake Zara Baat Karo Ji,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0308Commentary-Ankhiyan%20Milake%20Zara%20Baat%20Karo%20Ji.mp3
36,Interview (Suriya)-Man Mor Hua Matwala,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0309Commentary-Interview%20%28Suriya%29-Man%20Mor%20Hua%20Matwala.mp3
37,Do Naina Tumhare Pyare Pyare,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0310Commentary-Do%20Naina%20Tumhare%20Pyare%20Pyare.mp3
38,Yeh Zindagi Usiki Hai,Geetmala Ki Chhaon Mein Vol 01-05,Pradeep Kumar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0311Interview%20%28Pradeep%20Kumar%29-Yeh%20Zindagi%20Usiki%20Hai.mp3
39,Tore Naina Rasile,Geetmala Ki Chhaon Mein Vol 01-05,Anil Biswas,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0312Interview%20%28Anil%20Biswas%29-Tore%20Naina%20Rasile.mp3
40,Aankhon Se Door Jake,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0313Commentary-Aankhon%20Se%20Door%20Jake.mp3
41,Dekho Woh Chand Chhupke,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0401Commentary-Dekho%20Woh%20Chand%20Chhupke.mp3
42,Gore Gore Haathon,Geetmala Ki Chhaon Mein Vol 01-05,Talat Mahmood-Mukri,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0402Interview%20%28Talat%20Mahmood-Mukri%29-Gore%20Gore%20Haathon.mp3
43,Aaj Paheli Tarikh Hai,Geetmala Ki Chhaon Mein Vol 01-05,Maruti,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0403Interview%20%28Maruti%29-Aaj%20Paheli%20Tarikh%20Hai.mp3
44,Zameen Chal Rahi,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0404Commentary-Zameen%20Chal%20Rahi.mp3
45,Bol Pardesia Ye Tu Kya Kiya,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0405Commentary-Bol%20Pardesia%20Ye%20Tu%20Kya%20Kiya.mp3
46,Nanhe Munne Bachche,Geetmala Ki Chhaon Mein Vol 01-05,David,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0406Interview%20%28David%29-Nanhe%20Munne%20Bachche.mp3
47,Marna Teri Gali Mein,Geetmala Ki Chhaon Mein Vol 01-05,Nutan-Sshyama,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0407Interview%20%28Nutan-Sshyama%29-Marna%20Teri%20Gali%20Mein.mp3
48,Chahe Koi Khush Ho,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0408Commentary-Chahe%20Koi%20Khush%20Ho.mp3
49,Aa Neele Gagan Tale,Geetmala Ki Chhaon Mein Vol 01-05,Kishore Kumar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0501Interview%20%28Kishore%20Kumar%29-Aa%20Neele%20Gagan%20Tale.mp3
50,Dil Ka Haal Sune Dilwala,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0502Commentary-Dil%20Ka%20Haal%20Sune%20Dilwala.mp3
51,Kitna Haseen Hain Mausam,Geetmala Ki Chhaon Mein Vol 01-05,Meena Kumari,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0503Interview%20%28Meena%20Kumari%29-Kitna%20Haseen%20Hain%20Mausam.mp3
52,Woh Na Aayenge Palat Kar,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0504Commentary-Woh%20Na%20Aayenge%20Palat%20Kar.mp3
53,Phaili Hui Hai Sapnon Ki Bahen,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0505Commentary-Phaili%20Hui%20Hai%20Sapnon%20Ki%20Bahen.mp3
54,Interview(I S Johar-Hemant Kumar)Tasveer Banata,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0506Interview%28I%20S%20Johar-Hemant%20Kumar%29Tasveer%20Banata.mp3
55,Apni Chhaya Mein Bhagwan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0507Commentary-Apni%20Chhaya%20Mein%20Bhagwan.mp3
56,Interview (Agha)-Ghayal Hiraniyan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0508Commentary-Interview%20%28Agha%29-Ghayal%20Hiraniyan.mp3
57,Jabse Mili Tose Ankhiyan,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0509Commentary-Jabse%20Mili%20Tose%20Ankhiyan.mp3
58,Chand Madhyam Hai,Geetmala Ki Chhaon Mein Vol 01-05,Sunil Dutt,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0510Interview%20%28Sunil%20Dutt%29-Chand%20Madhyam%20Hai.mp3
59,Thandi Hawa Kali Ghata,Geetmala Ki Chhaon Mein Vol 01-05,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2001-05/0511Commentary-Thandi%20Hawa%20Kali%20Ghata.mp3
60,Sanwale Salone Aaye Din,Geetmala Ki Chhaon Mein Vol 06-10,B R Chopra,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0601Interview%20%28B%20R%20Chopra%29-Sanwale%20Salone%20Aaye%20Din.mp3
61,Kadar Jane Na Mora Balam,Geetmala Ki Chhaon Mein Vol 06-10,Begum Akhtar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0602Interview%20%28Begum%20Akhtar%29-Kadar%20Jane%20Na%20Mora%20Balam.mp3
62,Yeh Nai Nai Preet Hai,Geetmala Ki Chhaon Mein Vol 06-10,Raj Khoshla,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0603Interview%20%28Raj%20Khoshla%29-Yeh%20Nai%20Nai%20Preet%20Hai.mp3
63,Aaye Bahar Ban Ke,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0604Commentary-Aaye%20Bahar%20Ban%20Ke.mp3
64,Interview (Pran)-Aji Chale Aao,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0605Commentary-Interview%20%28Pran%29-Aji%20Chale%20Aao.mp3
65,Kise Yaad Rakhoon,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0606Commentary-Kise%20Yaad%20Rakhoon.mp3
66,Manbhavan Ke Ghar Jaye Gori,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0607Commentary-Manbhavan%20Ke%20Ghar%20Jaye%20Gori.mp3
67,Maine Chand Aur Sitaron Ki,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0608Commentary-Maine%20Chand%20Aur%20Sitaron%20Ki.mp3
68,Meri Neendon Mein Tum,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0609Commentary-Meri%20Neendon%20Mein%20Tum.mp3
69,Commentary,Geetmala Ki Chhaon Mein Vol 06-10,Vasant Desai,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0610Commentary-Interview%20%28Vasant%20Desai%29.mp3
70,Short Flashes,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0611Commentary-Short%20Flashes.mp3
71,O Dil-E-Betaab Thahar,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0612Commentary-O%20Dil-E-Betaab%20Thahar.mp3
72,Hum Aap Ki Ankhon Mein,Geetmala Ki Chhaon Mein Vol 06-10,Raj Kapoor,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0701Interview%20%28Raj%20Kapoor%29-Hum%20Aap%20Ki%20Ankhon%20Mein.mp3
73,Chand Phir Nikla,Geetmala Ki Chhaon Mein Vol 06-10,Waheeda Rahman,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0702Interview%20%28Waheeda%20Rahman%29-Chand%20Phir%20Nikla.mp3
74,Aaja Panchhi Akela Hai,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0703Commentary-Aaja%20Panchhi%20Akela%20Hai.mp3
75,Tu Pyar Kare,Geetmala Ki Chhaon Mein Vol 06-10,Naushad-Madan Mohan,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0704Speech%20%28Naushad-Madan%20Mohan%29-Tu%20Pyar%20Kare.mp3
76,Dukhi Man Mere,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0705Commentary-Dukhi%20Man%20Mere.mp3
77,Yeh Hansta Hua Carvan,Geetmala Ki Chhaon Mein Vol 06-10,Shri Vilas Rao,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0706Speech%20%28Shri%20Vilas%20Rao%29-Yeh%20Hansta%20Hua%20Carvan.mp3
78,Lagi Nahin Chhoote Ram,Geetmala Ki Chhaon Mein Vol 06-10,Atul Churamani,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0707Interview%20%28Atul%20Churamani%29-Lagi%20Nahin%20Chhoote%20Ram.mp3
79,Sab Kuchh Loota Ke,Geetmala Ki Chhaon Mein Vol 06-10,Ajit-Ravi,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0708Interview%20%28Ajit-Ravi%29-Sab%20Kuchh%20Loota%20Ke.mp3
80,Taron Ki Zuban Par Hai,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0709Commentary-Taron%20Ki%20Zuban%20Par%20Hai.mp3
81,Interview(Mohan Sehgal)Kaun Aaya Mere Man Ke Dware,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0801Interview%28Mohan%20Sehgal%29Kaun%20Aaya%20Mere%20Man%20Ke%20Dware.mp3
82,Bhool Jayen Sare Gham,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0802Commentary-Bhool%20Jayen%20Sare%20Gham.mp3
83,Dane Dane Pe Likha Hain,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0803Commentary-Dane%20Dane%20Pe%20Likha%20Hain.mp3
84,Darshan Do Ghanshyam,Geetmala Ki Chhaon Mein Vol 06-10,Kisore Kumar,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0804Interview%20%28Kisore%20Kumar%29-Darshan%20Do%20Ghanshyam.mp3
85,Teri Chamakti Aankhon Ke,Geetmala Ki Chhaon Mein Vol 06-10,Asha Bhosle,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0805Interview%20%28Asha%20Bhosle%29-Teri%20Chamakti%20Aankhon%20Ke.mp3
86,Kar Gaya Re Mujhpe Jadu,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0806Commentary-Kar%20Gaya%20Re%20Mujhpe%20Jadu.mp3
87,Pinjre Ke Panchhi,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0807Commentary-Pinjre%20Ke%20Panchhi.mp3
88,Jane Woh Kaise Log The,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0808Commentary-Jane%20Woh%20Kaise%20Log%20The.mp3
89,O Chand Jahan Woh Jaye,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0809Commentary-O%20Chand%20Jahan%20Woh%20Jaye.mp3
90,Aaiye Meharban,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0901Commentary-Aaiye%20Meharban.mp3
91,Mere Jeevan Mein Kiran Banke,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0902Commentary-Mere%20Jeevan%20Mein%20Kiran%20Banke.mp3
92,Tie Lagake,Geetmala Ki Chhaon Mein Vol 06-10,Jagdeep,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0903Interview%20%28Jagdeep%29-Tie%20Lagake.mp3
93,Hai Kali Kali Ke Lab Par,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0904Commentary-Hai%20Kali%20Kali%20Ke%20Lab%20Par.mp3
94,Unko Yeh Shikayat Hai Ki,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0905Commentary-Unko%20Yeh%20Shikayat%20Hai%20Ki.mp3
95,O Neend Na Mujhko Aaye,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0906Commentary-O%20Neend%20Na%20Mujhko%20Aaye.mp3
96,Hum Pyar Mein Jalnewalon Ko,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0907Commentary-Hum%20Pyar%20Mein%20Jalnewalon%20Ko.mp3
97,Aansoo Bhari Hai Ye Jeevan Ki,Geetmala Ki Chhaon Mein Vol 06-10,Mahmood,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0908Interview%20%28Mahmood%29-Aansoo%20Bhari%20Hai%20Ye%20Jeevan%20Ki.mp3
98,Ameen Sayani,Geetmala Ki Chhaon Mein Vol 06-10,,,,https://archive.org/download/geetmala_collection/Geetmala/Geetmala%20Ki%20Chhaon%20Mein%20Vol%2006-10/0909Commentary-Ameen%20Sayani.mp3
